Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,+ + + = your talk on the dangers of AI raises crucial concerns about the potential for bad actors to spread misinformation and disrupt elections and society. This is precisely why we need Open Beneficial A,,,talk danger AI raise crucial concern potential bad actor spread misinformation disrupt election society precisely need Open Beneficial,negative
,,,"I'm hearing studios though are asking actors to relinquish ""voice rights"" for lack of a better term to let AI recreate their voices for movie dubs! The tech may not be there yet, but it might be closer than we think.",,,hearing studio though asking actor relinquish voice right lack better term let AI recreate voice movie dub ! tech may not yet but might closer think,positive
,,,Audiobook narrators say AI is already taking away business as voice actors are replaced with AI software ..,,,Audiobook narrator say AI already taking away business voice actor replaced AI software,neutral
,,,Wish the industry would've listened to what Chris Evans wrote almost years ago. AI is now a threat to what we do as actors in film &amp; television/streaming. The notion of AI being considered as an alternative is disrespectful. The art of acting is about the HUMAN condition,,,Wish industry would 've listened Chris Evans wrote almost year ago AI threat actor film television/streaming notion AI considered alternative disrespectful art acting HUMAN condition,negative
,,,"Luke for sure. Season and bobf were cgi tests for him. They even asked the actors to use their voices with AI after their death. I believe Hamill or Jobes said, its okay if their family gets the movie then.",,,Luke sure Season bobf cgi test even asked actor use voice AI death believe Hamill Jobes said okay family get movie,negative
,,,Ai vlice acting takes jobs away from Voice actors and is unethical,,,Ai vlice acting take job away Voice actor unethical,negative
,,,"What isn't old is the current Vallance/HMG mandated process, which surely stretches credulity. The idea that 'bad actors' in AI (or even good ones) will comply with some hastily scrambled together code of practice, is delusional. Going to be an interesting summer!",,,old current Vallance/HMG mandated process surely stretch credulity idea 'bad actor AI even good one comply hastily scrambled together code practice delusional Going interesting summer !,positive
,,,"Wait for the more widespread use of AI. All actors, including those of African descent so beloved of ad makers, will be surplus to requirements and learning the art of forming an orderly queue.",,,Wait more widespread use AI actor including African descent beloved ad maker surplus requirement learning art forming orderly queue,positive
,,,"I don't see it that way. I know that bad actors will take it over seas &amp; develop their weapons against people. I simply say any deployment on US soil is mandatory yrs. Maybe you can have a board of experts approve. I think AI has it's place in diagnosis, weather, seismic, etc",,,see way know bad actor take sea develop weapon against people simply say deployment US soil mandatory yr Maybe board expert approve think AI place diagnosis weather seismic etc,negative
,,,"This is right up there with that Michael Jordan movie that only features his shoe. Looks like we dont need AI to make polished bad ideas, just former actors turned directors..",,,right Michael Jordan movie feature shoe Looks like dont need AI make polished bad idea former actor turned director,negative
,,,"No studio space, office space, crew, actors, writersNothing. If ANYONE would watch AI content, and they would, the corporation behind them would profit ENORMOUSLY. It seems pretty inevitable honestly. Its just a question now as to whether or not the workers can stop it",,,No studio space office space crew actor writersNothing ANYONE would watch AI content would corporation behind would profit ENORMOUSLY seems pretty inevitable honestly question whether not worker stop,positive
,,,"Even better-put, Angus! The AI convo is like a mix of worrying that Pro Tools would end music as we know it PLUS the fear from the era of Jurassic Park-era CGI putting all human actors out of work, plus a pinch of inferiority complex.",,,Even better-put Angus ! AI convo like mix worrying Pro Tools would end music know PLUS fear era Jurassic Park-era CGI putting human actor work plus pinch inferiority complex,negative
